id,create_date,product_id,content,trip_start_date,user_name
180,2021-06-23 16:48:52,629371833,挺满意的，就是酒店没得热水,2018-09-22,y***1
181,2021-06-23 16:48:54,629371833,风景还可以，就是超级累，要走超级多的路,2018-09-22,小***汐
112,2021-06-23 16:25:10,590739693,美食、美景，佛系导游李芳，两天的行程安排比较合理，玩起来也不累，比较满意。,2018-09-24,b***5
179,2021-06-23 16:48:50,629371833,玩得非常愉快,2018-09-25,r***3
178,2021-06-23 16:48:48,629371833,各方面都挺好的，导游也讲了自身的经历，我觉得出来玩的人，各方面要求不要太高，四姑娘山的风景很美丽，天气更是变化莫测，很有意思。,2018-09-30,天***雨
177,2021-06-23 16:48:46,629371833,玩得非常愉快,2018-10-01,s***8
176,2021-06-23 16:48:44,629371833,导游认真负责，行程安排合理，很满意的一次旅行！,2018-10-04,h***8
175,2021-06-23 16:48:42,629371833,玩得不错！,2018-10-06,a***4
174,2021-06-23 16:48:40,629371833,整体安排很满意，想看的景色都看到了，团餐一般，还好客服有提前提醒，带了很多零食，甘孜阿坝这些地方条件有限，也能理解，晚上有点冷，室温也不高，建议不要洗澡，真的容易感冒，我就遭了，后面一直有点不舒服，有点晕车难受，导游很贴心的帮忙沟通协调，换了个前面的位置，也谢谢愿意跟我换座位的小哥哥，大家都超好的，相处的很愉快，满意！,2018-10-24,w***8
173,2021-06-23 16:48:17,629371833,导游很好 散团还准备了贴心的小礼物 第一次和好姐妹出来玩 也算是没有遗憾的一次旅游  很棒,2018-11-02,y***5
172,2021-06-23 16:48:15,629371833,3日游旅程安排比较合理，游玩时间比较充裕，小樊导游很热情 ，风景美美哒，整体上还是比较满意的,2018-11-24,g***6
232,2021-06-23 17:03:09,3622117111,这是我第一次来到色达这里，虽然很冷，但是玩得开心，不枉此行，导游王加服务态度非常好，很用心的为大家讲解一些民族文化知识，还有司机陈师傅为我们开了十几个小时的车，很是辛苦，感谢，感恩！,2018-11-24,e***8
438,2021-06-24 09:15:43,933834933,我们导游是个大**。叫乔治。人好善解人意讲解也是没得说。我们都说下次来成都还会找她。都青一枝花。多次提醒我们注意安全。对每一位游客都很负责。运气真不错。天气也好。是不是我们人品爆发了，哈哈。都江堰风景区真是太神奇了。古人聪明才智令人敬佩。餐厅美食味道很不错啊，也是一个惊喜。没想到四川旅游做的这么好。景区内很大。坐了小交通方便多了。风景来说玉垒阁是最好的。而道家文化还是上清宫慈云阁香火旺盛。我们的很有心，接车都很顺利，提前一天联系我们，行程上也尽量节省了体力。有配上好导游。比购物团舒服太多。没有可比性。看到乔治那么辛苦还在不停提醒我们团上孩子的安全。我都感动了。这才是优秀导游。而且他们家还会有特色服务，明年会有很多视频上线。看来明年应该带朋友再来。美食，美景，**，这就是我们不一样的都青之旅。,2018-12-18,f***0
441,2021-06-24 09:15:49,933834933,去哪儿网导游推荐的团 很不错 导游陈静很负责 一路都在讲解 很详细 赶上下雨大雾 还是别有一番风味的 团餐很不错 推荐推荐,2018-12-20,m***7
169,2021-06-23 16:48:09,629371833,双桥沟的枯树很漂亮，3天游还是很满意的，导游态度好,2018-12-26,n***4
439,2021-06-24 09:15:45,933834933,今天的安排非常不错，特别是对于我们带小孩的，从头到尾一直关心我们有什么问题，以后我们来成都也会参加团长的团,2018-12-26,s***n
440,2021-06-24 09:15:47,933834933,接车很准时，7点50准时就在酒店等，小巴也很棒，导游很耐心，笑容也好，总之很开心的一天，很难忘的一次出行。,2018-12-26,m***2
170,2021-06-23 16:48:11,629371833,景色还不错，就是条件很艰苦，我自己想看的日出和云海和旅行社安排有冲突，总体还不错,2018-12-30,心***笑
171,2021-06-23 16:48:13,629371833,哈哈哈哈团餐和住宿都还是可以理解了，导游很好呐，行程安排也不错，四姑娘山美景还是很值得的,2018-12-30,风***殇
24,2021-06-23 15:44:52,1642364788,玩得非常愉快,2019-01-05,六***花
231,2021-06-23 17:03:05,3622117111,玩得非常愉快,2019-01-07,d***i
168,2021-06-23 16:48:07,629371833,冬季的四姑娘山一样很漂亮，跟妈妈一起出行的，她很开心，导游赞一个,2019-01-15,g***6
166,2021-06-23 16:48:02,629371833,"很满意的一次旅行 风景很美  导游很好 吃的也不错 坐车有点累 总的来说还是很值的 有朋友要去的话 会推荐的
",2019-01-16,u***4
230,2021-06-23 17:03:03,3622117111,色达一个来了就不会后悔的地方，眼睛所见都是大气恢弘的褚红色，这次到色达运气很好，天气十分给力，感觉扬起的灰尘都镀上了金光，所有的一切都变的神圣又大气，心有千千结也解了大半。,2019-01-16,u***4
165,2021-06-23 16:48:00,629371833,四姑娘山很好，行程安排合理，游览时间比较充足~导游姐姐很热情可爱~唱歌好听,2019-01-22,f***9
23,2021-06-23 15:44:50,1642364788,很值得，划算。导游不啰嗦，没废话，很自由，但是又很负责。明珠花园酒店和市里三星标准差不多，还有电热毯，可以可以,2019-01-23,小***行
167,2021-06-23 16:48:04,629371833,肖导讲解到位，很体帖，虽然有点累，但一家玩得很开心。四姑娘山之旅，印象深刻！,2019-01-24,b***9
161,2021-06-23 16:47:32,629371833,旅游一直都是选择的去哪网上面预订的非常的方便，还有服务也挺满意。玩的开心哦！！哈哈哈,2019-01-25,m***5
22,2021-06-23 15:44:48,1642364788,风景很美，导游人很好很热情，这次时间太短，期待下次再来,2019-01-26,l***8
21,2021-06-23 15:44:46,3593718852,本次旅程很满意，董导很专业，很有亲和力，中午的团餐吃的也很棒，很不错的体验！下次有机会还会再来体验！,2019-01-30,A***A
229,2021-06-23 17:02:40,3622117111,风景很好，还看到雪了，银措娜姆和钟师傅很负责，行程安排的很好，纯玩之旅，虽然路途遥远，但是值得一去，不虚此行。报团比自己去省钱省力，五星好评。,2019-02-01,h***3
164,2021-06-23 16:47:58,629371833,这次旅途非常开心，下单后就有客服联系，有什么问题也回复的很快，导游讲解风趣幽默，刘师开车很稳，在车上的时间非常欢乐，景色也很不错，川西的冬天真的很美，在车上都是好风景。餐有点吃不习惯，但是少数民族地区能够理解，住宿不能跟大城市相比但也干净整洁。景区游玩的时间也很足够，非常感谢小王给我一个愉悦的假期。,2019-02-02,b***9
227,2021-06-23 17:02:36,3622117111,"色达感觉是必须要去的一个地方，非常感谢导游的一路费力讲解，让我和来自四面八方的朋友懂得了高反以后的注意事项，虽说现在头还事晕的但还是感谢！
",2019-02-03,q***0
226,2021-06-23 17:02:34,3622117111,非常满意的色达旅游,2019-02-04,f***2
225,2021-06-23 17:02:32,3622117111,几年前就想走一趟色达，趁着假期约上在网上报了团。4天的行程安排的很满，虽然很辛苦，但也很愉快。看到了向往很久的佛学院，感受了**。很开心遇到了热情活泼的导游卓玛姐姐和司机杨师傅，就像朋友一样照顾我们每个人，介绍每个景点，把很多当地的习俗、忌讳都给我们讲清楚了，带着我们完成了这次的朝圣之旅。感性的卓玛姐姐一路给我们分享了很多故事，也给我们说了很多人生道理。希望下次能再次遇见 愿路上遇到的每个朋友 平安喜乐。,2019-02-05,a***1
224,2021-06-23 17:02:30,3622117111,虽然路途遥远，但是司机师傅车技不错，开的很稳。导游小哥阿杰人很幽默，忙前忙后的还关心大家有没有高反，真的很负责，相处的很愉快。虽然色达这边条件确实不像城市里那么好，但是给我们安排的住宿个人觉得还可以，一生真的得来一次色达，美是一方面，信仰也是一方面。当地那种豁达虔诚的的感觉真的令人叹服，特别是，舍身布施，轮回往复。,2019-02-06,m***9
162,2021-06-23 16:47:34,629371833,出行的几天天气好，很美丽，价格也很值，导游好有爱，司机师傅人也好，很能聊天，一路上挺开心,2019-02-07,k***3
223,2021-06-23 17:02:28,3622117111,初到色达，映入眼帘的便是群山环绕的红，其次便是色达蔚蓝的天空中微飘的雪花。言语描述远不及眼界所及。其次，在色达有两种美，一是群山环绕的红色视觉美，二是僧人们念经修行得听觉美。更是因为红色的外表下透露着人们的虔诚美为色达蒙上了一层庄严而神秘的色彩。色达之旅，欢迎你前来为灵魂做一次圣洁的洗涤。,2019-02-07,k***3
163,2021-06-23 16:47:36,629371833,3天的团 性价比还是很高的，带父母出行，都很满意,2019-02-08,n***4
228,2021-06-23 17:02:38,3622117111,虽旅途遥远，但是风景大美，色达之旅值得。导游脾气好，负责！！！,2019-02-08,n***4
18,2021-06-23 15:44:39,1642364788,玩得非常愉快,2019-02-10,i***3
19,2021-06-23 15:44:41,1642364788,玩得非常愉快,2019-02-11,p***9
20,2021-06-23 15:44:43,1642364788,玩得非常愉快,2019-02-11,潘***虹
437,2021-06-24 09:15:41,933834933,一上车，感觉车上卫生好干净，到了都江堰，导游带我们去景点，避开了高峰，从上往下，一点都不累，导游讲得很详细，中午吃得也不错，下午去了青城山，我以为会很累，但是不累，自己感觉这次登山，很轻松。很愉快的一次出行。,2019-02-11,a***3
436,2021-06-24 09:15:39,933834933,整体行程安排合理，团餐也很好，小徐导游非常好，可爱萌萌哒，司机师傅也很认真负责，车内环境干净卫生，总的来说非常满意,2019-02-13,潇***7
17,2021-06-23 15:44:35,1642364788,除了酒店其他都好,2019-02-17,y***3
16,2021-06-23 15:44:23,1642364788,不错，可惜天公不作美，不然就完美了。,2019-02-23,t***4
160,2021-06-23 16:47:29,629371833,四姑娘山海拔有点高，想要来玩的可以选择春夏秋三季。景色应该是很美的。另外，这次跟团的导游杨丹丹大**年轻有幽默活力，而且心细有亲和力，3天的行程把我们照顾的很好。旅行社要给丹丹导加奖金哦～,2019-02-27,s***2
159,2021-06-23 16:47:27,629371833,这个16人团的第一印象很好，让人晚上忍不住就好评了。接机的司机超级nice，帮我们搬行李，一口流利的普通话完全区别于四川家乡话。把我们送到酒店后，我们想去吃火锅还给我们说了最近的商场在哪里，小吃街在哪里，贴心贴心贴心呢，好评稳了。,2019-03-05,h***4
158,2021-06-23 16:47:25,629371833,四姑娘山景色太美了，值得一去。三月份去还是要带点厚衣服，中午出太阳，早晚温差差异有点大。带我们的杨导特别贴心，一路上把我们安排得很好，玩得很开心，真的要感谢她！,2019-03-12,l***7
435,2021-06-24 09:15:14,933834933,行程安排很满，各种小交通工具，餐饮也还OK，一整天挺充实。,2019-04-18,x***0
434,2021-06-24 09:15:12,933834933,这次都江堰-青城山一日游非常好，一早专车接到大巴上车点，准时发车，然后由导游小熊介绍一天的行程及时间点。全天玩下来，除了在车上的时间，其他基本都在景区游玩，小熊也全程给大家精心讲解，让我对都江堰从一无所知到叹为观止。如果没有导游小熊，完全不会对都江堰和青城山有这么深入的了解。全程没有推销，只有小熊的良心推荐～点赞！,2019-04-21,p***0
154,2021-06-23 16:45:14,1678318095,本次黄龙旅游景点线路安排的还是非常合理．景点很美．藏家也非常的热情．途中的风景也非常迷人．本次旅行我们的大巴司机师傅开车相当的稳．坐他的车非常的安心．导游小张非常不错．全程耐心讲解．陪同．总之这次出游非常开心．,2019-04-25,c***3
153,2021-06-23 16:45:10,1678318095,很满意的一次旅行，孩子都玩美了，服务态度超好，性价比很高 ，有需要的推荐哦,2019-04-27,p***8
157,2021-06-23 16:47:23,629371833,玩得非常愉快,2019-04-29,r***2
433,2021-06-24 09:15:10,933834933,玩得非常愉快,2019-04-29,爱***多
103,2021-06-23 16:24:29,590739693,感谢刘导的细心聪慧的安排省了很多时间很多事情 完美避开最拥挤的时间 景色很美 大巴车很舒适 行程安排非常合理 完美五星,2019-05-01,y***7
106,2021-06-23 16:24:55,590739693,非常满意，导游阿露服务非常好，讲解详细，让我们体验了一次很快乐的旅程！,2019-05-01,l***4
109,2021-06-23 16:25:02,590739693,五一黄金周游客较多，排队时间较长，导游在综合大家的意愿后，尽力协调，让大家按质按量完成了行程，而且食宿都安排得当～全程最大的惊喜是小方导游的讲解！小方导游深入浅出的讲解，让整个旅程收获满满，不同寻常，强烈推荐大家体验一下！,2019-05-01,r***7
110,2021-06-23 16:25:04,590739693,体验很棒，值得一去，最好早早出发，推荐！,2019-05-01,w***5
827,2021-06-24 10:34:34,590739693,这次跟团游 特别开心，多谢导游阿伟哥细心的讲解，我们在休闲旅游之余还能了解很多知识，五星好评,2019-05-01,d***5
828,2021-06-24 10:35:04,590739693,ོོོ首先要谢谢我们可爱又贴心的彭导几天里这么辛苦的带着我们一行人开心又兴奋的游玩满满几天，耐心的讲解！在这里给小彭老师点个赞_还有负责我们行程的司机师傅辛苦了！特别感谢您们让我们又这样一个难忘的跟团游！太嗨了，啦 啦 啦！,2019-05-01,n***4
104,2021-06-23 16:24:31,590739693,"全程不用自己操心，跟着导游走就行，所有都安排的特别周到，重点是导游素质好，对大家热情，玩的很开心！以后会推荐朋友也选择你们的哦

",2019-05-02,e***8
105,2021-06-23 16:24:33,590739693,路线安排的很好，一路玩的很愉快，方便多了，很有特色，首选推荐推荐。,2019-05-02,s***8
108,2021-06-23 16:24:59,590739693,感谢刘导两天一夜的安排，安排很周到，景色很美哦，刘导人很好，讲的很详细，很圆满的两天一夜，毕棚沟景色超级美。,2019-05-02,o***6
101,2021-06-23 16:24:22,590739693,"一场说走就走的旅行，一群人与人最淳朴的交流，拓宽了自己的视野，非常开心，非常满意。

",2019-05-03,w***6
102,2021-06-23 16:24:24,590739693,第一次跟团游，感觉很好!小林导游耐心的讲解大家都很满意，他的工作态度我们都很认可!希望下次再见到林导哟!行程路线景色也刚刚好…真的不虚此行。,2019-05-03,e***5
107,2021-06-23 16:24:57,590739693,"出去玩一圈，神清气爽，烦恼一下都跑掉了！适当的旅游就可以释放自己！有时间一定要经常出去走走

",2019-05-03,v***8
98,2021-06-23 16:24:16,590739693,"两天的行程安排得很充实，有机会真的需要多体验一下自然风光，空气清新，景色优美。

",2019-05-04,s***0
99,2021-06-23 16:24:18,590739693,"这次旅行很满意，景点风景太棒期待下次再来，导游事先对目的地进行详细说明，行程明确。
",2019-05-04,l***7
100,2021-06-23 16:24:20,590739693,"司机师傅开车很稳，很守时，这次旅行很满意，下次有机会还来！

",2019-05-04,m***5
62,2021-06-23 16:21:38,590739693,很满意的一次旅行，风景很美，司机师傅开车也很稳当，一路上都没有晕车，很不错，导游也尽心尽责的帮我们安排行程，十分满意~,2019-05-05,t***2
95,2021-06-23 16:23:49,590739693,"很满意这次行程 导游人很好 安排的很到位 旅行十分充实 没有白来一趟

",2019-05-05,b***0
97,2021-06-23 16:24:14,590739693,"此次旅行特别满意，导游人美心善，整个环节做得很体贴，这里的风景也特别美，这次来得比较值得。

",2019-05-05,c***0
93,2021-06-23 16:23:45,590739693,"很开心的一次旅行，尚导安排的很好很合理，而且也很热心，风景也美到**，推荐大家来哟。

",2019-05-06,s***2
94,2021-06-23 16:23:47,590739693,"整个行程还算满意，沿途风景不错导游也是服务很到位的。值得推荐。

",2019-05-06,y***3
96,2021-06-23 16:23:51,590739693,"导游态度非常好，这个很满意，景色很好安排的也很到位，非常开心的一次旅行。

",2019-05-06,j***3
90,2021-06-23 16:23:39,590739693,"导游一路非常的尽职尽责，行程安排的也非常的合理，很愉快的一次出行，期待下次出行。

",2019-05-07,n***9
91,2021-06-23 16:23:41,590739693,景色不错，整个行程都很满意，导游给我们带来了很多欢乐，第一次遇到这么细致的 导游，感谢。,2019-05-07,h***3
92,2021-06-23 16:23:43,590739693,"行程安排合理，服务态度很好，风景不错，是选择旅游的好地方。

",2019-05-07,c***1
65,2021-06-23 16:21:44,590739693,风景很好，拍照很好看，夏天是很美好的季节，暖暖的风吹着很舒服，司机师傅和导游都很敬业负责，一路上气氛很好，玩的很开心~ 给十分！,2019-05-08,g***9
88,2021-06-23 16:23:34,590739693,"行程安排的非常合理，导游也特别专业细心，风景优美，令人心旷神怡，一次非常满意的出行。
",2019-05-08,f***5
89,2021-06-23 16:23:36,590739693,"这次旅行很满意，导游很细心到位，安排很合理，讲解很清晰，并且能细心的帮助我们解决问题，脾气好，态度好。

",2019-05-08,b***8
85,2021-06-23 16:23:07,590739693,"这个两日游线路安排得很合理，跟团玩，自己也不用操心，很满意。景色很美，空气也不错，五月份选择来这里，气温刚刚，很开心的一次旅途。
",2019-05-09,g***4
86,2021-06-23 16:23:09,590739693,"玩的很开心，行程安排的很好，景点都很美，导游讲解的也很细心，满意。

",2019-05-09,f***1
87,2021-06-23 16:23:32,590739693,"很开心的游玩，都是之前一直想去的，行程安排的也很合理，非常满意
",2019-05-09,o***7
431,2021-06-24 09:15:06,933834933,行程时间安排很好，一点也不赶，早上这个时间出发也挺好的。罗导人很好，很有耐心，也很热情，感谢！,2019-05-09,v***0
432,2021-06-24 09:15:08,933834933,"小吴是一位出色的导游,语言流畅,景物介绍得清楚。以后有机会还希望加入她的团队！",2019-05-09,海***
80,2021-06-23 16:22:57,590739693,"整个行程安排的很紧凑，游览效果很好，天气很给力，导游小姑娘讲解很不错，讲解很到位，风趣幽默！

",2019-05-10,n***3
82,2021-06-23 16:23:01,590739693,"行程安排合理，玩下来很轻松。特别是导游赵导服务热情，周到。非常满意。
",2019-05-10,g***5
84,2021-06-23 16:23:05,590739693,"第一次网上订旅游项目。整体感觉还不错，导游尽职尽责，司机也专业娴熟！
",2019-05-10,n***3
77,2021-06-23 16:22:50,590739693,"两天的行程安排得很充实，有机会真的需要多体验一下自然风光，空气清新，景色优美。

",2019-05-11,s***1
78,2021-06-23 16:22:52,590739693,"导游挺好的，景色挺美的，全程很轻松，完全不拥挤。

",2019-05-11,w***5
79,2021-06-23 16:22:55,590739693,"性价比超级高！很满意！客服服务态度也非常好！赞！好评点名表扬小刘导游。

",2019-05-11,y***7
81,2021-06-23 16:22:59,590739693,"非常好，比自己一个人转要省力很多，导游讲解也很到位，服务很好很细心。
",2019-05-11,n***4
83,2021-06-23 16:23:03,590739693,"服务态度很好，风景不错，是选择旅游的好地方。

",2019-05-11,g***8
74,2021-06-23 16:22:24,590739693,"线路安排的很不错，整个过程很充实，服务的很到位，超出自己的预期，景色也很棒。
",2019-05-12,q***6
76,2021-06-23 16:22:28,590739693,"景色很美，游玩很充实，两天导游服务都很好，热情介绍景点，价格实惠值得一游。
",2019-05-12,l***1
73,2021-06-23 16:22:22,590739693,"导游很专业，服务非常到位，景区风景也美丽，一次不错的报团出行，值得拥有！

",2019-05-13,w***5
75,2021-06-23 16:22:26,590739693,"行程很好，风景优美，值得来一次，线路设计蛮好，总之是一次愉快的旅行。
",2019-05-13,z***0
71,2021-06-23 16:22:17,590739693,两天玩的很开心，设计的路线也很合理，价格也比较实惠。,2019-05-14,d***9
72,2021-06-23 16:22:19,590739693,今天玩的挺充实的，行程安排合理，当地特色都有涉及到。,2019-05-14,l***5
69,2021-06-23 16:22:13,590739693,"行程安排比较好 景色非常漂亮 导游一路介绍非常好 总体来说旅行非常开心..

",2019-05-15,f***7
70,2021-06-23 16:22:15,590739693,"行程安排得特别合理，导游也是服务的，很到位。很热情的向我们介绍了当地的风情。
",2019-05-15,q***7
67,2021-06-23 16:22:09,590739693,"景色非常漂亮 很值得一去 导游非常耐心细心 会推荐朋友去的~
",2019-05-16,h***4
68,2021-06-23 16:22:11,590739693,"服务态度很好，讲解的很清楚很棒，值得的一次出行，风景不错很满意。
",2019-05-16,d***9
63,2021-06-23 16:21:40,590739693,"非常有意义的一次旅行，行程中尚导非常nice，行程安排合理，这次运气也比较好，蓝天白云。
",2019-05-17,g***4
66,2021-06-23 16:21:46,590739693,"行程真心的很棒，安排的也很合理，总之性价比真心的很高
",2019-05-17,t***6
58,2021-06-23 16:21:30,590739693,"此次旅行非常开心，司机师傅开车非常稳，服务态度好，导游也很好，讲解的非常详细，超级赞，好评。

",2019-05-18,m***4
64,2021-06-23 16:21:42,590739693,"短暂的旅行，导游很贴。 天气很好，当地居民很热情。 好评好评

",2019-05-18,q***4
429,2021-06-24 09:15:02,933834933,小熊导游全程讲解，领着我们一起爬山，边走边讲很辛苦，我们很感动，玩的也很开心，讲解很到位，吴师傅开车非常稳，服务很到位，不错的一天。,2019-05-18,温***光
430,2021-06-24 09:15:04,933834933,小熊导游服务很好，讲解非常细致专业耐心 ，合理安排出行时间、线路。司机吴师傅也十分负责。,2019-05-18,v***1
57,2021-06-23 16:21:27,590739693,"跟团体验不错，景点游览时间安排合理，期待下一次出行。
",2019-05-19,i***8
61,2021-06-23 16:21:36,590739693,"值得一来，刘导把行程安排的很妥帖，完全不用操心，推荐！！

",2019-05-19,n***0
59,2021-06-23 16:21:32,590739693,"行程安排很满意，景色宜人，司机师傅开车很稳，整体行程安排很细致。
",2019-05-20,y***8
60,2021-06-23 16:21:34,590739693,"风景优美，很美的自然风光，性价比也不错

",2019-05-20,u***9
55,2021-06-23 16:21:03,590739693,"导游**姐讲解的非常仔细，来到了网红打卡景点毕棚沟，空气好，风景美，体验到了大自然赋予的气息。

",2019-05-21,c***3
56,2021-06-23 16:21:05,590739693,"两天行程安排很合适，适合出去轻松玩一玩，泡泡温泉，散散步。
",2019-05-21,e***0
53,2021-06-23 16:20:59,590739693,整个团的氛围特别好，行程旅途很融洽，吃住都很满意，行程安排的也不错。,2019-05-22,n***9
54,2021-06-23 16:21:01,590739693,"这次出游挺开心的，导游特别的有耐心。行程安排的也很好，挺满意的一次小旅行。

",2019-05-22,e***6
52,2021-06-23 16:20:57,590739693,"这个两日游线路安排得当，景色很美，空气也不错，五月份选择来这里，气温适宜，很开心的一次旅途！

",2019-05-23,g***6
428,2021-06-24 09:15:00,933834933,小秦导游 服务很好，很热情！知识渊博，有问必答！还讲的很专业，耐心也很好。午餐也比较丰盛！总之比较满意。,2019-05-25,j***1
426,2021-06-24 09:14:36,933834933,愉快的一天，导游小吴工作认真负责，出发前多次短信确认，上午去往都江堰的路上，一直在做讲解。都江堰景区游览线路安排的很合理。都江堰确实是千古受益的伟大工程，李冰治水功在当代，利在千秋！非常值得去游览。下午的青城山景区，风景优美，就是商业化太浓，与影视剧中道士远离尘世，仙风道骨隐于山水之前的清修场地相距甚远。黄瓜，西瓜，小吃，玩门具一路叫卖声，让登山步道从下而上，充满尘土气息。如果想静静登山，最好自驾，选择青城山附近住一晚，傍晚或者请晨去。,2019-06-03,x***9
427,2021-06-24 09:14:58,933834933,整体不错，安排合理紧凑，导游态度很好。,2019-06-03,r***8
15,2021-06-23 15:44:19,1642364788,很有意义的一次旅行，过程或许会很累但是结束的那一刻你会觉得倍感值得，沿途的壮丽景观是对你视觉上的冲击，高原徒步爬行去牛奶海也是对自己正值年轻时的挑战。同时也由衷的感谢:旅途中辛苦了司机大哥妥妥的护航、导游姐姐的贴心照顾、伴行团友们的热情与互助！,2019-06-10,h***0
423,2021-06-24 09:14:29,933834933,一天玩的很开心，秦瑶导游讲解的很到位，而且声音也很好听，人也好，细心，我们一家玩的很好，推荐！,2019-06-10,晶***6
424,2021-06-24 09:14:31,933834933,全程体验很好 导游服务很有耐心 好评,2019-06-10,y***3
425,2021-06-24 09:14:33,933834933,秦导游全程非常耐心讲解 介绍景点 全五星好评 有问必答 满意满意 满意,2019-06-10,q***7
422,2021-06-24 09:14:27,933834933,气候适宜，风景迷人，安排合理，导游人美声甜，非常推荐！,2019-06-15,f***8
14,2021-06-23 15:44:16,1642364788,"两条线，长线7小时，短线4小时。风景确实不错，很干净。团的270的票包括门票＋车票。之前看评论都说很坑，个人觉得还可以，票价有点小贵……好多人都穿的羽绒服，我觉得夸张了点，山上并不冷，长裤长袖足以。天气很不正常，一会下雨，一会晴的，不过并不影响心情。往牛奶湖走的那段，桥有断的，希望可以引起重视，早日修复。对了，山上的电瓶车是另外收费的，50块钱单程，这个很坑。上山四小时，点瓶车下山15分钟。附图几张，供参考。
",2019-06-22,L***o
156,2021-06-23 16:47:21,629371833,这个季节的四姑娘山 不修图 随便拍 天就是这么蓝 草就是这么绿 水就是这么清澈 玩的很开心 愉快的旅程,2019-06-24,f***9
421,2021-06-24 09:14:25,933834933,行程合理，导游胖哒服务周到热情，活泼开朗。,2019-06-27,e***4
420,2021-06-24 09:14:23,933834933,导游棒棒哒,2019-07-01,x***8
13,2021-06-23 15:44:14,1642364788,"1.解放碑-弹千石-朝天门-洪崖洞-好吃街
2.华生-李子坝-鹅岭二厂-枇杷园-九街壹华里
3.川美-磁器口-观音桥-南山一棵树-西街",2019-07-03,祝***風
419,2021-06-24 09:14:21,933834933,专车接送，很方便，时间安排合理，不用起很早，适合带孩子去。,2019-07-08,j***a
418,2021-06-24 09:14:19,933834933,**李导服务质量很好，人既热情业务也很娴熟，不论是旅游景点还是成都风情，总能给大家最满意的答案。17个人做了一辆大巴，很舒服，整个过程无购物，点赞！,2019-07-20,e***6
